state_name,district_name,block_name,panchayat_name,village_name,habitation_name,habitation_id,scheme_id,schemes_sources_id,source_type,sourcetype_category,location,scheme_name,sanction_year,estimated_cost,expenditure,dateof_commencement,dateof_completion,update_date
West Bengal,Paschim Medinipur,Keshpur,Jorakeudi Solidiha,Dhara Sol,Dharasuli Samantapara,1342619,6437776,420233312,Deep Tubewell,Ground Water,Dharasole,Construction of Rig Bored tube well Spot Sources fitted with India Mark  II hand pump in different Blocks of Paschim Medinipur District 600 No TWs,2013-2014,480,436.36,01-Apr-13,03-May-23,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Sirsa,Maharajpur,Maharajpur,1342636,6579276,420085985,Deep Tubewell,Ground Water,I.C.D.S.,Gram Panchayat Office,2014-2015,0.8,0,02-Mar-14,02-Apr-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Jorakeudi Solidiha,Rola Pat,Dalaipara,1342625,6690866,420094408,Deep Tubewell,Ground Water,Gopal Doloi,Gram Panchayat,2014-2015,0.8,0.8,02-May-14,20-May-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Jorakeudi Solidiha,Panisara,Panisara Mahatapara,1342578,6690866,420094417,Deep Tubewell,Ground Water,Laxmiram Murmu,Gram Panchayat,2014-2015,0.8,0.8,02-May-14,20-May-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amrakuchi,Nagda,Roy Para,1343105,6071193,420224797,Deep Tubewell,Ground Water,Nagda Roypara ICDS,Cretion of drinking water source at Source Less Anganwadi Centers in Govt. Premises within different Blocks in paschim medinipur district,2013-2014,96.59,96.59,02-Jul-13,30-Aug-17,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Keshpur,Elni,Eluni Chak,1343305,6071193,420224897,Deep Tubewell,Ground Water,Eluni ICDS,Cretion of drinking water source at Source Less Anganwadi Centers in Govt. Premises within different Blocks in paschim medinipur district,2013-2014,96.59,96.59,02-Jul-13,30-Aug-17,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Jhentla,Jhinuka,Jhinuka,1343624,6071193,420251582,Deep Tubewell,Ground Water,Jhinuka ICDS,Cretion of drinking water source at Source Less Anganwadi Centers in Govt. Premises within different Blocks in paschim medinipur district,2013-2014,96.59,96.59,02-Jul-13,30-Aug-17,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Sirsa,Shirsha,Shirsha,1766945,6296155,420028430,Deep Tubewell,Ground Water,Sirsha Chawk,Sirsha Chawk,2010-2011,0.79,0.79,14-Aug-10,16-Aug-10,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Enayetpur,Paharchak,Paharchak Adibasipara,1343739,6352980,420036275,Deep Tubewell,Ground Water,Hori Mondir,Gram Panchayat,2013-2014,0.8,0.8,12-May-13,11-Apr-17,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Enayetpur,Paharchak,Paharchak Adibasipara,1343739,6352980,420036276,Deep Tubewell,Ground Water,Bankim Hemrom,Gram Panchayat,2013-2014,0.8,0.8,12-May-13,11-Apr-17,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Enayetpur,Paharchak,Bhuniapara,1343740,6353017,420036285,Deep Tubewell,Ground Water,Rampada Bhunia,Gram Panchayat,2013-2014,0.7,0.7,20-May-13,05-Apr-17,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Enayetpur,Enayat Pur,Babladanga,1343770,6354993,420037436,Deep Tubewell,Ground Water,Amtour Garirghet,Amtour Garirghet,2009-2010,0.74,0.74,01-Apr-09,03-Apr-09,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Enayetpur,Kaigerya,Kaigeria Maitipara,1343781,6358632,420039844,Deep Tubewell,Ground Water,Sandip Mandal,GRAM PANCHAYAT,2013-2014,0.7,0.7,02-May-13,15-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Enayetpur,Kaigerya,Kaigeria Maitipara,1343781,6358632,420039845,Deep Tubewell,Ground Water,Primary School,GRAM PANCHAYAT,2013-2014,0.7,0.7,02-May-13,15-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Enayetpur,Kaigerya,Kaigeria Maitipara,1343781,6374672,420048044,Deep Tubewell,Ground Water,Ganesh Chandra Majhi,GRAM PANCHAYAT,2013-2014,0.8,0.8,02-May-13,10-Apr-17,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Mugbasan,Chandpur,Chandpur,1766931,6381510,420049770,Deep Tubewell,Ground Water,Ibsad Babu,Gram Panchayat,2013-2014,0.8,0.8,23-Apr-13,12-Mar-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Enayetpur,Ghosh Diha,Ghoshdina Janapara,1343760,6388552,420053259,Deep Tubewell,Ground Water,Tapan Dandapat,Gram Panchayat,2013-2014,0.7,0.7,25-Apr-13,24-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Enayetpur,Ghosh Diha,Ghoshdina Janapara,1343760,6388552,420053264,Deep Tubewell,Ground Water,Duryadhan Kuar,Gram Panchayat,2013-2014,0.7,0.7,25-Apr-13,24-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Enayetpur,Ajodhya Bar,Ayodhyabarh Bhattecharjeepara,1343775,6401959,420063950,Deep Tubewell,Ground Water,PATARPARA,GRAM PANCHAYAT,2013-2014,0.8,0.8,12-Apr-13,25-Dec-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Enayetpur,Ajodhya Bar,Ayodhyabarh Bhattecharjeepara,1343775,6401959,420063951,Deep Tubewell,Ground Water,BHATTECHARJEEPARA,GRAM PANCHAYAT,2013-2014,0.8,0.8,12-Apr-13,25-Dec-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Enayetpur,Bara Chand Bar,Nilmanisinghpara,1343778,6402018,420064204,Deep Tubewell,Ground Water,NILMANISINGPARA,Gram Panchayat,2013-2014,0.75,0.75,21-Apr-13,15-Dec-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Enayetpur,Enayat Pur,Mirjapara,1343769,6402018,420064179,Deep Tubewell,Ground Water,MIRJA PARA,Gram Panchayat,2013-2014,0.75,0.75,21-Apr-13,15-Dec-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Enayetpur,Ghosh Diha,Shankartarakpara,1343762,6402018,420064171,Deep Tubewell,Ground Water,SHANKARTARAKPARA,Gram Panchayat,2013-2014,0.75,0.75,21-Apr-13,15-Dec-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Enayetpur,Chotta Pasha,Uhudalipara,1343759,6402018,420064187,Deep Tubewell,Ground Water,UHUDALI PARA,Gram Panchayat,2013-2014,0.75,0.75,21-Apr-13,15-Dec-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Jhentla,Guru Thapal,Gurkthapur,1343734,6402806,420065005,Deep Tubewell,Ground Water,GURKTHAPUR,Gram Panchayat,2013-2014,0.75,0.75,12-Apr-13,25-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Jhentla,Manta,Khanpara,1343669,6403117,420065430,Deep Tubewell,Ground Water,KHANPARA,GRAM PANCHAYAT,2013-2014,0.75,0.75,12-Apr-13,25-Jan-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Mugbasan,Khordda Radha Ballabhpur,Dolaipara,1342946,6845190,420118733,Deep Tubewell,Ground Water,Primary School,Gram Panchayat,2014-2015,0.82,0.82,15-Jun-14,12-Jul-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Mugbasan,Khordda Radha Ballabhpur,Dolaipara,1342946,6845190,420118734,Deep Tubewell,Ground Water,Matiram Doloi,Gram Panchayat,2014-2015,0.82,0.82,15-Jun-14,12-Jul-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Teghori,Gopal Nagar,Gopal Nagar,1343043,6853701,420123531,Deep Tubewell,Ground Water,S.S.K.,Gram Panchayat,2014-2015,0.8,0.8,02-Jun-14,28-Jun-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amrakuchi,Rasidpur,Rashidpur,1343126,6857619,420125843,Deep Tubewell,Ground Water,Primary School,Gram Panchayat,2014-2015,0.84,0.84,12-Jun-14,30-Jun-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amrakuchi,Kharika,Panchamichak,1343149,6857619,420125844,Deep Tubewell,Ground Water,Kharika Primary School,Gram Panchayat,2014-2015,0.84,0.84,12-Jun-14,30-Jun-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amrakuchi,Amrakuchi,Amrakuchi Bazar,1343159,6857620,420125862,Deep Tubewell,Ground Water,Primary School,Gram Panchayat,2014-2015,0.84,0.84,12-Jun-14,11-Apr-17,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amrakuchi,Amrakuchi,Amrakuchi Bazar,1343159,6857620,420125865,Deep Tubewell,Ground Water,Kartik Mandal,Gram Panchayat,2014-2015,0.84,0.84,12-Jun-14,11-Apr-17,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Enayetpur,Malyan,Malyan,1766765,6858416,420126633,Deep Tubewell,Ground Water,Abed Ali,Gram Panchayat,2014-2015,0.84,0.84,10-Jun-14,11-Apr-17,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Enayetpur,Mirpur,Shyamhemrompara,1343789,6858416,420126631,Deep Tubewell,Ground Water,Hemrom Babu,Gram Panchayat,2014-2015,0.84,0.84,10-Jun-14,11-Apr-17,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Sirsa,Maharajpur,Maharajpur,1342636,6858943,420127023,Deep Tubewell,Ground Water,Balaram Bhunia,Gram Panchayat,2014-2015,0.84,0.84,06-Jul-14,25-Jul-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Sirsa,Toria,Taria,1342647,6859051,420127084,Deep Tubewell,Ground Water,Toria High School(Back Side),Gram Panchayat,2014-2015,0.8,0.8,02-Jul-14,30-Jul-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Sirsa,Maharajpur,Maharajpur,1342636,6859051,420127089,Deep Tubewell,Ground Water,Tarun Ghosh,Gram Panchayat,2014-2015,0.8,0.8,02-Jul-14,30-Jul-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Sirsa,Maharajpur,Maharajpur,1342636,6859051,420127091,Deep Tubewell,Ground Water,Primary School,Gram Panchayat,2014-2015,0.8,0.8,02-Jul-14,30-Jul-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Sirsa,Toria,Taria,1342647,6859052,420127097,Deep Tubewell,Ground Water,Toria Primary School,Gram Panchayat,2014-2015,0.8,0.8,02-Jul-14,28-Jul-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Sirsa,Garur Bag,Gatibarh,1342827,6859960,420127479,Deep Tubewell,Ground Water,Garor Baga,Gram Panchayat,2014-2015,0.84,0.84,06-Jun-14,25-Jun-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Sirsa,Akmura,Akmura Doloipara,1342655,6859960,420127471,Deep Tubewell,Ground Water,S.S.K.,Gram Panchayat,2014-2015,0.84,0.84,06-Jun-14,25-Jun-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Sirsa,Akmura,Akmura Doloipara,1342655,6859960,420127472,Deep Tubewell,Ground Water,Shankar Ruidas,Gram Panchayat,2014-2015,0.84,0.84,06-Jun-14,25-Jun-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Sirsa,Akmura,Pakhirapara,1342659,6859960,420127474,Deep Tubewell,Ground Water,Akmura Primary School,Gram Panchayat,2014-2015,0.84,0.84,06-Jun-14,25-Jun-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Sirsa,Akmura,Janapara,1342660,6859960,420127478,Deep Tubewell,Ground Water,Sub Health Centre,Gram Panchayat,2014-2015,0.84,0.84,06-Jun-14,25-Jun-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amanpur,Askanda,Askanda Dolaipara,1342737,6859963,420127489,Deep Tubewell,Ground Water,Nanda Doloi,Gram Panchayat,2014-2015,0.84,0.84,12-Jun-14,29-Jun-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Teghori,Dudiabandi,Dudiabandhi Uporpara,1343027,6861674,420128664,Deep Tubewell,Ground Water,I.C.D.S.,Gram Panchayat,2014-2015,0.84,0.84,06-Jul-14,20-Jul-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Teghori,Kontai,Dalbera Madhya,1343050,6861674,420128666,Deep Tubewell,Ground Water,Kontai Primary School,Gram Panchayat,2014-2015,0.84,0.84,06-Jul-14,20-Jul-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Kalagram,Chand Chak,Singh Para,1343407,6867188,420132414,Deep Tubewell,Ground Water,Tarapada Bhunia,Gram Panchayat,2014-2015,0.82,0.82,02-Jul-14,28-Jul-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Kalagram,Chand Chak,Dolaipara,1343408,6867188,420132416,Deep Tubewell,Ground Water,Sunil Doloi,Gram Panchayat,2014-2015,0.82,0.82,02-Jul-14,28-Jul-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Kalagram,Chand Chak,Mandirpara,1343409,6867188,420132420,Deep Tubewell,Ground Water,Mantu Doloi,Gram Panchayat,2014-2015,0.82,0.82,02-Jul-14,28-Jul-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Enayetpur,Badar,Durga Chak Para,1343850,6867874,420133221,Deep Tubewell,Ground Water,Jagannath Mandir,Gram Panchayat,2014-2015,0.82,0.82,12-Aug-14,28-Aug-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Enayetpur,Badar,Singh Para,1343848,6867874,420133224,Deep Tubewell,Ground Water,Badar S.S.K.,Gram Panchayat,2014-2015,0.82,0.82,12-Aug-14,28-Aug-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Enayetpur,Kanja Gerya,Kanja Gerya,1766666,6867874,420133227,Deep Tubewell,Ground Water,Koronjagerya Primary School,Gram Panchayat,2014-2015,0.82,0.82,12-Aug-14,28-Aug-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amrakuchi,Kapta Bankati,Kaptabankati,1343162,6869420,420134681,Deep Tubewell,Ground Water,Sudhir Mana,Gram Panchayat,2014-2015,0.82,0.82,12-Aug-14,12-Apr-17,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amrakuchi,Panchami,Mollapara,1343137,6869420,420134678,Deep Tubewell,Ground Water,Latif Khan,Gram Panchayat,2014-2015,0.82,0.82,12-Aug-14,12-Apr-17,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Anandapur,Anandapur,Jela Para,1343207,6884351,420139560,Deep Tubewell,Ground Water,Jokapukur Par,Gram Panchayat,2014-2015,0.84,0.84,08-Aug-14,28-Aug-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Anandapur,Anandapur,Dewan Para,1343209,6884351,420139565,Deep Tubewell,Ground Water,Tomij Mollick,Gram Panchayat,2014-2015,0.84,0.84,08-Aug-14,28-Aug-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Anandapur,Anandapur,Dewan Para,1343209,6884351,420139566,Deep Tubewell,Ground Water,Niharanjan Club,Gram Panchayat,2014-2015,0.84,0.84,08-Aug-14,28-Aug-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Anandapur,Anandapur,Hari Para,1343197,6884351,420139567,Deep Tubewell,Ground Water,Shitala Mandir,Gram Panchayat,2014-2015,0.84,0.84,08-Aug-14,28-Aug-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Anandapur,Anandapur,Gayan Para,1343216,6884351,420139561,Deep Tubewell,Ground Water,Sk Anuar,Gram Panchayat,2014-2015,0.84,0.84,08-Aug-14,28-Aug-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Anandapur,Anandapur,Bankata Masjidpara,1343184,6884402,420139591,Deep Tubewell,Ground Water,Mahammad Khan,Gram Panchayat,2014-2015,0.84,0.84,12-Aug-14,02-Sep-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amrakuchi,Pipurda,Mallickpara,1343102,6884442,420139612,Deep Tubewell,Ground Water,Fudan Shikary,Gram Panchayat,2014-2015,0.84,0.84,12-Aug-14,10-Sep-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Enayetpur,Bagrui,Doloipara,1343840,6885126,420139846,Deep Tubewell,Ground Water,Chittaranjan Doloi,Gram Panchayat,2014-2015,0.8,0.8,12-Aug-14,28-Aug-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Enayetpur,Gobinda Pur,Mandipara,1343838,6885178,420139881,Deep Tubewell,Ground Water,Ranjit Doloi,Gram Panchayat,2014-2015,0.8,0.8,12-Aug-14,28-Aug-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Enayetpur,Mohadi Chak,Mohadi Chak,1766766,6885178,420139880,Deep Tubewell,Ground Water,Mohon Bera,Gram Panchayat,2014-2015,0.8,0.8,12-Aug-14,28-Aug-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Kalagram,Thaur,Thaur,1766913,6885373,420139904,Deep Tubewell,Ground Water,Ajit Ghosh,Gram Panchayat,2014-2015,0.8,0.8,12-Aug-14,28-Aug-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Kalagram,Thaur,Thaur,1766913,6901994,420143821,Deep Tubewell,Ground Water,Ranjit Pandit,Gram Panchayat,2014-2015,0.84,0.84,12-Aug-14,30-Aug-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Kalagram,Thaur,Thaur,1766913,6901994,420143823,Deep Tubewell,Ground Water,Khokon Doloi,Gram Panchayat,2014-2015,0.84,0.84,12-Aug-14,30-Aug-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Kalagram,Chand Chak,Dolaipara,1343408,6901994,420143818,Deep Tubewell,Ground Water,S.S.K.,Gram Panchayat,2014-2015,0.84,0.84,12-Aug-14,30-Aug-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Sirsa,Maharajpur,Maharajpur,1342636,6902664,420144399,Deep Tubewell,Ground Water,Primary School,Gram Panchayat,2014-2015,0.84,0.84,08-Aug-14,28-Aug-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Sirsa,Maharajpur,Adibasipara,1342641,6902664,420144403,Deep Tubewell,Ground Water,Outside of I.C.D.S.,Gram Panchayat,2014-2015,0.84,0.84,08-Aug-14,28-Aug-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Sirsa,Maharajpur,Adibasipara,1342641,6902664,420144405,Deep Tubewell,Ground Water,Lakhiram Murmu,Gram Panchayat,2014-2015,0.84,0.84,08-Aug-14,28-Aug-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Dhalhara,Khirish Mul,Bona Mara,1343591,6902682,420144475,Deep Tubewell,Ground Water,S.S.K.,Gram Panchayat,2014-2015,0.84,0.84,12-Aug-14,28-Aug-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Dhalhara,Salanga,Hazra Para,1343579,6902682,420144476,Deep Tubewell,Ground Water,C.P.I.(M) Party Office,Gram Panchayat,2014-2015,0.84,0.84,12-Aug-14,28-Aug-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Anandapur,Gamaria,Gamaria Chak,1343244,6903322,420145171,Deep Tubewell,Ground Water,Hori Mondir,Gram Panchayat,2014-2015,0.8,0.8,12-Aug-14,30-Aug-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Sirsa,Gopinathpur,Majipara,1342643,6903322,420145156,Deep Tubewell,Ground Water,Belaram Bhunia,Gram Panchayat,2014-2015,0.8,0.8,12-Aug-14,30-Aug-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amanpur,Eluni,Mahajarpara,1342777,6903356,420145210,Deep Tubewell,Ground Water,Gobinda Ghosh,Gram Panchayat,2014-2015,0.8,0.8,12-Aug-14,30-Aug-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amanpur,Goharia,Goharia Upar,1342752,6389292,420053751,Deep Tubewell,Ground Water,Harisadhan Digar,GRAM PANCHAYAT,2013-2014,0.7,0.7,12-Apr-13,25-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amanpur,Goharia,Goharia Upar,1342752,6389292,420053754,Deep Tubewell,Ground Water,Tarapada Ghosh,GRAM PANCHAYAT,2013-2014,0.7,0.7,12-Apr-13,25-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Golarh,Gopi Bar,Gopi Bar,1766774,6388542,420053217,Deep Tubewell,Ground Water,Iaad Ali,Gram Panchayat,2013-2014,0.7,0.7,25-Apr-13,06-Apr-17,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Golarh,Dharmma Pur,Digarpara,1342849,6388542,420053224,Deep Tubewell,Ground Water,Mintu Babu,Gram Panchayat,2013-2014,0.7,0.7,25-Apr-13,06-Apr-17,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Golarh,Ranjita,Ranjita,1342828,6388542,420053218,Deep Tubewell,Ground Water,Sk Rahaman,Gram Panchayat,2013-2014,0.7,0.7,25-Apr-13,06-Apr-17,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Golarh,Golar,Goler - Bagpara,1342841,6388542,420053219,Deep Tubewell,Ground Water,Sk Jahangir Hosen,Gram Panchayat,2013-2014,0.7,0.7,25-Apr-13,06-Apr-17,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amanpur,Keshur Gerya,Kheshargeria,1342786,6388538,420053214,Deep Tubewell,Ground Water,I.C.D.S.,Gram Panchayat,2013-2014,0.8,0.8,25-Apr-13,14-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amanpur,Panch Khuiri,Chakpara,1342747,6388538,420053204,Deep Tubewell,Ground Water,Bhramar Haldar,Gram Panchayat,2013-2014,0.8,0.8,25-Apr-13,14-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amanpur,Amanpur,Kamalpara,1342716,6397461,420060620,Deep Tubewell,Ground Water,Adibasi Para,Roy Para,2013-2014,0.8,0.8,25-Apr-13,12-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Anandapur,Anandapur,Bara Sitala Mandir,1343200,6399641,420062142,Deep Tubewell,Ground Water,BARUIPARA,GRAM PANCHAYAT,2013-2014,0.8,0.8,25-Apr-13,12-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Anandapur,Anandapur,Bankata Md. Khan Para,1343185,6399641,420062144,Deep Tubewell,Ground Water,KHANPARA,GRAM PANCHAYAT,2013-2014,0.8,0.8,25-Apr-13,12-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Anandapur,Anandapur,Guipara (santu),1343188,6399641,420062136,Deep Tubewell,Ground Water,GUIPARA,GRAM PANCHAYAT,2013-2014,0.8,0.8,25-Apr-13,12-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amrakuchi,Chaita,Chaita Kacharichak,1343143,6399641,420062158,Deep Tubewell,Ground Water,CHAITAKACHARICHAK,GRAM PANCHAYAT,2013-2014,0.8,0.8,25-Apr-13,12-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amrakuchi,Panchami,Tufanpara,1343141,6399641,420062150,Deep Tubewell,Ground Water,TUFANPARA,GRAM PANCHAYAT,2013-2014,0.8,0.8,25-Apr-13,12-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amrakuchi,Nagda,Mura Para,1343108,6399641,420062153,Deep Tubewell,Ground Water,MORAPARA,GRAM PANCHAYAT,2013-2014,0.8,0.8,25-Apr-13,12-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amanpur,Teghara,Teghara Mandalpara,1342720,6399641,420062163,Deep Tubewell,Ground Water,MANDALPARA,GRAM PANCHAYAT,2013-2014,0.8,0.8,25-Apr-13,12-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Amrakuchi,Bagasol,Baglasole - Dangapur,1343125,6399641,420062160,Deep Tubewell,Ground Water,DANGAPUR,GRAM PANCHAYAT,2013-2014,0.8,0.8,25-Apr-13,12-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Anandapur,Bhagirath Bar,Ghoshpara,1343233,6399641,420062124,Deep Tubewell,Ground Water,GHOSHPARA,GRAM PANCHAYAT,2013-2014,0.8,0.8,25-Apr-13,12-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Anandapur,Anandapur,Chanlikala Para,1343217,6399641,420062141,Deep Tubewell,Ground Water,CHANLIKALAPARA,GRAM PANCHAYAT,2013-2014,0.8,0.8,25-Apr-13,12-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Anandapur,Anandapur,Sk. Felo Para,1343219,6399641,420062127,Deep Tubewell,Ground Water,SK FELO PARA,GRAM PANCHAYAT,2013-2014,0.8,0.8,25-Apr-13,12-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Anandapur,Anandapur,Najrul Para,1343215,6399641,420062130,Deep Tubewell,Ground Water,NAJRULPARA,GRAM PANCHAYAT,2013-2014,0.8,0.8,25-Apr-13,12-Feb-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Anandapur,Jhatiar,Roy Para,1343247,6400371,420062617,Deep Tubewell,Ground Water,ROY PARA,Gram Panchayet,2013-2014,0.8,0.8,25-Apr-13,12-Dec-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Anandapur,Nutan Bajar,Barui Para,1343258,6400371,420062616,Deep Tubewell,Ground Water,BARUIPARA,Gram Panchayet,2013-2014,0.8,0.8,25-Apr-13,12-Dec-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Anandapur,Nutan Bajar,Torrapara,1343255,6401296,420063222,Deep Tubewell,Ground Water,TORRA PARA,Gram Panchayet,2013-2014,0.8,0.8,25-Apr-13,12-Dec-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Anandapur,Tengaerya,Panpara,1343226,6401296,420063219,Deep Tubewell,Ground Water,PANPARA,Gram Panchayet,2013-2014,0.8,0.8,25-Apr-13,12-Dec-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Dhalhara,Baishnab Chak,Baisnabchak,1343549,6401296,420063216,Deep Tubewell,Ground Water,BAISNABCHAK,Gram Panchayet,2013-2014,0.8,0.8,25-Apr-13,12-Dec-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Dhalhara,Chak Prasad,Singh Para,1343577,6401296,420063208,Deep Tubewell,Ground Water,SINGPARA,Gram Panchayet,2013-2014,0.8,0.8,25-Apr-13,12-Dec-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Dhalhara,Beucha,Beucha,1343606,6401296,420063214,Deep Tubewell,Ground Water,BEUCHA,Gram Panchayet,2013-2014,0.8,0.8,25-Apr-13,12-Dec-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Dhalhara,Doge Chhya,Purba Para,1343532,6401959,420063994,Deep Tubewell,Ground Water,PURBA PARA,GRAM PANCHAYAT,2013-2014,0.8,0.8,12-Apr-13,25-Dec-14,03-06-2024
West Bengal,Paschim Medinipur,Keshpur,Dhalhara,Khirish Mul,Margora,1343592,6401959,420063976,Deep Tubewell,Ground Water,MARGORA,GRAM PANCHAYAT,2013-2014,0.8,0.8,12-Apr-13,25-Dec-14,03-06-2024
